,Provider Number,Hospital Name,Address 1,lat,lng,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services
4328,453300,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,32.73704,-97.34196,FORT WORTH,TX,76104,TARRANT,6828854000,Childrens,Voluntary non-profit - Private,Yes
4329,453301,DRISCOLL CHILDRENS HOSPITAL,3533 S ALAMEDA BOX 6530,27.74929,-97.38498,CORPUS CHRISTI,TX,78411,NUECES,5128505000,Childrens,Voluntary non-profit - Other,Yes
4330,453310,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,4900 MUELLER BLVD,30.30352,-97.70647,AUSTIN,TX,78723,TRAVIS,5123240000,Childrens,Voluntary non-profit - Church,Yes
4331,460001,UTAH VALLEY REGIONAL MEDICAL CENTER,1034 NORTH 500 WEST,40.24694,-111.6662,PROVO,UT,84604,UTAH,8013737850,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4332,460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,40.76936,-111.86091,SALT LAKE CITY,UT,84102,SALT LAKE,8013504111,Acute Care Hospitals,Proprietary,Yes
4333,460004,MCKAY DEE HOSPITAL CENTER,4401 HARRISON BOULEVARD,41.183,-111.94987,OGDEN,UT,84403,WEBER,8013872800,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4334,460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,41.16488,-111.96991,OGDEN,UT,84405,WEBER,8014792111,Acute Care Hospitals,Proprietary,Yes
4335,460006,LDS HOSPITAL,324 8TH AVENUE,40.7785,-111.87884,SALT LAKE CITY,UT,84143,SALT LAKE,8014081100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4336,460007,VALLEY VIEW MEDICAL CENTER,1303 NORTH MAIN STREET,37.70024,-113.06401,CEDAR CITY,UT,84720,IRON,4355865000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4337,460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,50 NORTH MEDICAL DRIVE,40.77201931,-111.8370218,SALT LAKE CITY,UT,84132,SALT LAKE,8015812121,Acute Care Hospitals,Government - State,Yes
4338,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,40.66064,-111.89143,MURRAY,UT,84157,SALT LAKE,8015077000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4339,460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,39.60535,-110.83254,PRICE,UT,84501,CARBON,4356374800,Acute Care Hospitals,Government - State,Yes
4340,460013,MOUNTAIN VIEW HOSPITAL,1000 EAST 100 NORTH,40.04449,-111.71458,PAYSON,UT,84651,UTAH,8014657100,Acute Care Hospitals,Proprietary,Yes
4341,460014,MOUNTAIN WEST MEDICAL CENTER,2055 NORTH MAIN STREET,40.56676,-112.2968,TOOELE,UT,84074,TOOELE,4358433700,Acute Care Hospitals,Proprietary,Yes
4342,460015,LOGAN REGIONAL HOSPITAL,1400 NORTH 500 EAST,41.75656,-111.82123,LOGAN,UT,84341,CACHE,4357161000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4343,460017,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,41.49116,-112.02433,BRIGHAM CITY,UT,84302,BOX ELDER,4357349471,Acute Care Hospitals,Proprietary,Yes
4344,460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH (75-2),40.30359,-109.99619,ROOSEVELT,UT,84066,DUCHESNE,4357224691,Acute Care Hospitals,Government - Local,Yes
4345,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,37.09864,-113.55368,ST GEORGE,UT,84790,WASHINGTON,4352511000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4346,460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,40.38002,-111.76777,AMERICAN FORK,UT,84003,UTAH,8018553300,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4347,460026,SEVIER VALLEY MEDICAL CENTER,1000 NORTH MAIN STREET,38.78218,-112.08378,RICHFIELD,UT,84701,SEVIER,4358934100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4348,46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,40.75567,-111.83501,SALT LAKE CITY                ,UT,84148,SALT LAKE,8015841211,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
4349,460030,ASHLEY VALLEY MEDICAL CENTER,150 WEST 100 NORTH,40.45711,-109.53145,VERNAL,UT,84078,UINTAH,4357893342,Acute Care Hospitals,Proprietary,Yes
4350,460033,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,37.82585,-112.42792,PANGUITCH,UT,84759,GARFIELD,4356768811,Acute Care Hospitals,Government - Local,Yes
4351,460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,38.28908,-112.64352,BEAVER,UT,84713,BEAVER,4354387102,Acute Care Hospitals,Government - Local,Yes
4352,460039,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,41.723768,-112.181979,TREMONTON,UT,84337,BOX ELDER,4352074500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4353,460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,41.09094,-111.99618,LAYTON,UT,84041,DAVIS,8018071000,Acute Care Hospitals,Proprietary,Yes
4354,460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,40.88671,-111.86823,BOUNTIFUL,UT,84010,DAVIS,8012992200,Acute Care Hospitals,Proprietary,Yes
4355,460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,40.30339,-111.70542,OREM,UT,84057,UTAH,8017143307,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4356,460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,40.57604,-111.8536,SANDY,UT,84094,SALT LAKE,8015012600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4357,460047,ST MARKS HOSPITAL,1200 EAST 3900 SOUTH,40.68642,-111.85726,SALT LAKE CITY,UT,84124,SALT LAKE,8012687111,Acute Care Hospitals,Proprietary,Yes
4358,460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,40.64393,-111.89838,MURRAY,UT,84107,SALT LAKE,8013144100,Acute Care Hospitals,Voluntary non-profit - Private,No
4359,460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,40.59006,-111.97496,WEST JORDAN,UT,84088,SALT LAKE,8015618888,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4360,460052,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,40.31207,-111.71396,OREM,UT,84057,UTAH,8017146800,Acute Care Hospitals,Proprietary,Yes
4361,460054,CACHE VALLEY SPECIALITY HOSPITAL,2380 NORTH 400 EAST,41.77571,-111.82265,NORTH LOGAN,UT,84341,CACHE,4357139700,Acute Care Hospitals,Proprietary,Yes
4362,460057,PARK CITY MEDICAL CENTER,900 ROUND VALLEY DRIVE,40.68758,-111.46906,PARK CITY,UT,84060,SUMMIT,4356587000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4363,460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,40.52019,-111.98052,RIVERTON,UT,84065,SALT LAKE,8012854000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4364,461300,DELTA COMMUNITY MEDICAL CENTER,126 SOUTH WHITE SAGE AVENUE,39.34978,-112.56025,DELTA,UT,84624,MILLARD,4358645591,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4365,461301,FILLMORE COMMUNITY MEDICAL CENTER,674 SOUTH HIGHWAY 99,38.95441,-112.33915,FILLMORE,UT,84631,MILLARD,4357435591,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4366,461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,39.53184,-111.461,MOUNT PLEASANT,UT,84647,SANPETE,4357622441,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4367,461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,39.73137,-111.83719,NEPHI,UT,84648,JUAB,4356233000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4368,461306,GUNNISON VALLEY HOSPITAL,64 EAST 100 NORTH,39.15665,-111.81635,GUNNISON,UT,84634,SANPETE,4355287246,Critical Access Hospitals,Voluntary non-profit - Other,Yes
4369,461307,HEBER VALLEY MEDICAL CENTER,1485 SOUTH HIGHWAY 40,40.48892,-111.40915,HEBER CITY,UT,84032,WASATCH,4356542500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4370,461308,SAN JUAN HOSPITAL,380 WEST 100 NORTH,37.87425,-109.34993,MONTICELLO                    ,UT,84535,SAN JUAN,4355872116,Critical Access Hospitals,Government - Hospital District or Authority,Yes
4371,461309,KANE COUNTY HOSPITAL,355 NORTH MAIN STREET,37.05474,-112.52952,KANAB,UT,84741,KANE,4356445811,Critical Access Hospitals,Government - Hospital District or Authority,Yes
4372,461310,BLUE MOUNTAIN HOSPITAL,802 SOUTH 200 WEST,37.61336,-109.48199,BLANDING,UT,84511,SAN JUAN,4356783993,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4373,463301,PRIMARY CHILDRENS MEDICAL CENTER,100 NORTH MARIO CAPECCHI DRIVE,40.77062,-111.83929,SALT LAKE CITY,UT,84113,SALT LAKE,8016626200,Childrens,Voluntary non-profit - Private,Yes
4374,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,44.19689,-72.50147,BARRE,VT,5641,WASHINGTON,8023714100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4375,470003,FLETCHER ALLEN HOSPITAL OF VERMONT,111 COLCHESTER AVE,44.47894,-73.19529,BURLINGTON,VT,5401,CHITTENDEN,8028470000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4376,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,43.59876,-72.95541,RUTLAND,VT,5701,RUTLAND,8027757111,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4377,470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,42.84346,-72.56442,BRATTLEBORO,VT,5301,WINDHAM,8022570341,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4378,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,42.87376,-73.2077,BENNINGTON,VT,5201,BENNINGTON,8024426361,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4379,47001F,WHITE RIVER JCT VA MEDICAL CENTER,215 N. MAIN ST.,43.65051,-72.32282,WHITE RIVER JUNCTION          ,VT,5009,WINDSOR,8022959363,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
4380,470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,44.8073,-73.0728,SAINT ALBANS,VT,5478,FRANKLIN,8025245911,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4381,471300,GRACE COTTAGE HOSPITAL,PO BOX 216,43.04565,-72.66713,TOWNSHEND,VT,5353,WINDHAM,8023657920,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4382,471301,GIFFORD MEDICAL CENTER,44 SOUTH MAIN STREET,43.91719,-72.66579,RANDOLPH,VT,5060,ORANGE,8027284441,Critical Access Hospitals,Voluntary non-profit - Other,Yes
4383,471302,MT ASCUTNEY HOSPITAL,289 COUNTY ROAD,43.48712,-72.40294,WINDSOR,VT,5089,WINDSOR,8026746711,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4384,471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,44.44528,-72.00943,SAINT JOHNSBURY,VT,5819,CALEDONIA,8027487400,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4385,471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,189 PROUTY DRIVE,44.95556,-72.20083,NEWPORT,VT,5855,ORLEANS,8023347331,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4386,471305,COPLEY HOSPITAL,528 WASHINGTON HIGHWAY,44.55372,-72.5915,MORRISVILLE,VT,5661,LAMOILLE,8028884231,Critical Access Hospitals,Government - Federal,Yes
4387,471306,SPRINGFIELD HOSPITAL,PO BOX 2003,43.29811,-72.48194,SPRINGFIELD,VT,5156,WINDSOR,8028852151,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4388,471307,"PORTER HOSPITAL, INC",115 PORTER DRIVE,43.99948,-73.16847,MIDDLEBURY,VT,5753,ADDISON,8023884701,Critical Access Hospitals,Voluntary non-profit - Private,Yes
4389,480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",9048 SUGAR ESTATE,13.18417,-59.58135,ST THOMAS,VI,801,SAINT THOMAS,8097768311,Acute Care Hospitals,Government - Local,Yes
4390,480002,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,"#4007 EST DIAMOND RUBY, CHRISTIANSTED",17.74672,-64.70418,ST CROIX,VI,820,SAINT CROIX,3407786311,Acute Care Hospitals,Government - Local,Yes
4391,490001,NORTON COMMUNITY HOSPITAL,100  15TH ST NW,36.93208,-82.64201,NORTON,VA,24273,NORTON CITY,7036799600,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4392,490002,RUSSELL COUNTY MEDICAL CENTER,58 CARROLL STREET,36.89896,-82.0786,LEBANON,VA,24266,RUSSELL,2768838100,Acute Care Hospitals,Proprietary,Yes
4393,490004,ROCKINGHAM MEMORIAL HOSPITAL,2010 HEALTH CAMPUS DRIVE,38.40641,-78.858,HARRISONBURG,VA,22801,HARRISONBURG CITY,5406891000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4394,490005,WINCHESTER MEDICAL CENTER INC,220 CAMPUS BLVD SUITE 210,39.19802,-78.19211,WINCHESTER,VA,22601,WINCHESTER CITY,5405368000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4395,490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR,36.86323,-76.30381,NORFOLK,VA,23507,NORFOLK CITY,7573883000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4396,490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,JEFFERSON PARK AVE,38.03443,-78.50175,CHARLOTTESVILLE,VA,22908,CHARLOTTESVILLE CITY,8002513627,Acute Care Hospitals,Government - State,Yes
4397,490011,BON SECOURS - DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,36.89922,-76.28208,NORFOLK,VA,23505,NORFOLK CITY,7578895000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
4398,490012,LEE REGIONAL MEDICAL CENTER,127 HEALTH CARE DRIVE,36.74851,-83.05155,PENNINGTON GAP,VA,24277,LEE,2765461440,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4399,490013,HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,36.7116,-78.91241,HALIFAX,VA,24558,HALIFAX,4345173100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4400,490017,BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,36.83739,-76.34818,PORTSMOUTH,VA,23707,PORTSMOUTH CITY,7573982200,Acute Care Hospitals,Voluntary non-profit - Church,Yes
4401,490018,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,38.09419,-78.98667,FISHERSVILLE,VA,22939,AUGUSTA,5409324000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4402,490019,CULPEPER REGIONAL HOSPITAL,501 SUNSET LANE,38.45494,-78.01253,CULPEPER,VA,22701,CULPEPER,5408294100,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4403,490020,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,37.30715,-77.29136,HOPEWELL,VA,23860,HOPEWELL CITY,8045411600,Acute Care Hospitals,Proprietary,Yes
4404,490021,"CENTRA  HEALTH, INC",1920 ATHERHOLT ROAD,37.41384,-79.16975,LYNCHBURG,VA,24501,LYNCHBURG CITY,4342004789,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4405,490022,"MARY WASHINGTON HOSPITAL, INC",1001 SAM PERRY BOULEVARD,38.3118,-77.48344,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,5407411100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4406,490023,"THE FAUQUIER HOSPITAL, INC",500 HOSPITAL DRIVE,38.7119,-77.80887,WARRENTON,VA,20186,FAUQUIER,5403165000,Acute Care Hospitals,Voluntary non-profit - Private,No
4407,490024,CARILION ROANOKE MEMORIAL CENTER,"1906 BELLEVIEW AVENUE, SE",37.25183,-79.94263,ROANOKE,VA,24014,ROANOKE CITY,5409817000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4408,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,36.94434,-82.62508,NORTON,VA,24273,NORTON CITY,2766799174,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4409,490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,1250 EAST MARSHALL STREET - BOX 980510,37.53963,-77.42968,RICHMOND,VA,23298,RICHMOND CITY,8048280938,Acute Care Hospitals,Government - Hospital District or Authority,Yes
4410,490033,WARREN MEMORIAL HOSPITAL,1000 NORTH SHENANDOAH AVE,38.93068,-78.1987,FRONT ROYAL,VA,22630,WARREN,7036360300,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4411,490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,9507 HOSPITAL AVENUE,37.47491,-75.86376,NASSAWADOX,VA,23413,NORTHAMPTON,7574148000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4412,490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,36.85083,-81.48968,MARION,VA,24354,SMYTH,2763781200,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4413,490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY RD,38.82301,-77.10467,ALEXANDRIA,VA,22304,ALEXANDRIA CITY,7035043167,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4414,490041,MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,37.14507,-76.51165,NEWPORT NEWS,VA,23602,NEWPORT NEWS CITY,7578866768,Acute Care Hospitals,Voluntary non-profit - Church,Yes
4415,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,37.08872,-80.50441,CHRISTIANSBURG,VA,24073,MONTGOMERY,5407312000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4416,490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,39.07531,-77.47545,LEESBURG,VA,20176,LOUDOUN,7038586600,Acute Care Hospitals,Proprietary,Yes
4417,490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,36.77311,-76.5816,SUFFOLK,VA,23439,SUFFOLK CITY,7579344000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4418,490045,PRINCE WILLIAM HOSPITAL,8700 SUDLEY RD,38.76728,-77.48817,MANASSAS,VA,20110,MANASSAS CITY,7033698000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4419,490046,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,36.85006,-76.19032,NORFOLK,VA,23502,NORFOLK CITY,7572616601,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4420,490048,LEWISGALE MEDICAL CENTER,1900 ELECTRIC ROAD,37.26353,-80.03149,SALEM,VA,24153,SALEM,5407764000,Acute Care Hospitals,Proprietary,Yes
4421,490050,VIRGINIA HOSPITAL CENTER - ARLINGTON,1701 NORTH GEORGE MASON DRIVE,38.88952,-77.1283,ARLINGTON,VA,22205,ARLINGTON,7035585000,Acute Care Hospitals,Voluntary non-profit - Private,No
4422,490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,37.06389,-76.4854,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,7575942000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4423,490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,36.72263,-81.91182,ABINGDON,VA,24211,WASHINGTON,2762581000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4424,490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,36.86561,-76.02616,VIRGINIA BEACH,VA,23454,VIRGINIA BEACH CITY,7573958000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4425,490059,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND,5801 BREMO RD,37.58377,-77.51274,RICHMOND,VA,23226,HENRICO,8042852011,Acute Care Hospitals,Voluntary non-profit - Church,Yes
4426,490060,CLINCH VALLEY MEDICAL CENTER,6801 GOV G C PEERY HWY,37.09402,-81.81673,RICHLANDS,VA,24641,TAZEWELL,2765966000,Acute Care Hospitals,Proprietary,Yes
4427,490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,38.85825,-77.226,FALLS CHURCH,VA,22042,FAIRFAX,7037763332,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4428,490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,100 SENTARA CIRCLE,37.33618,-76.74111,WILLIAMSBURG,VA,23188,JAMES CITY,7579848141,Acute Care Hospitals,Government - Local,Yes
4429,490067,SOUTHSIDE REGIONAL MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,37.1837,-77.36143,PETERSBURG,VA,23805,PETERSBURG CITY,8047655000,Acute Care Hospitals,Proprietary,Yes
4430,490069,BON SECOURS - MEMORIAL REGIONAL MEDICAL,8260 ATLEE ROAD,37.62815,-77.3861,MECHANICSVILLE,VA,23116,HANOVER,8047646000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
4431,49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,37.01517,-76.33324,HAMPTON                       ,VA,23667,HAMPTON CITY,7577229961,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
4432,490075,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,36.57728,-79.40535,DANVILLE,VA,24541,DANVILLE CITY,4347993700,Acute Care Hospitals,Proprietary,Yes
4433,490077,MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,38.02363,-78.44171,CHARLOTTESVILLE,VA,22911,ALBEMARLE,4346547000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4434,490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,320 HOSPITAL DRIVE,36.69877,-79.86676,MARTINSVILLE,VA,24115,HENRY,2766667200,Acute Care Hospitals,Proprietary,Yes
4435,490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,37.90096,-76.87883,TAPPAHANNOCK,VA,22560,ESSEX,8044436189,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4436,490088,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,37.35121,-79.51693,BEDFORD,VA,24523,Bedford City,5405862441,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4437,490089,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVENUE,36.9945,-79.89043,ROCKY MOUNT,VA,24151,FRANKLIN,5404835277,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4438,490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",800 OAK STREET,37.30324,-78.40435,FARMVILLE,VA,23901,PRINCE EDWARD,4343928811,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4439,490092,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE,36.6912,-76.93769,FRANKLIN,VA,23851,FRANKLIN CITY,7575696100,Acute Care Hospitals,Proprietary,Yes
4440,490093,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,37.05641,-76.39074,HAMPTON,VA,23666,HAMPTON CITY,7577361000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4441,490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,1500 N. 28TH STREET,37.54025,-77.40652,RICHMOND,VA,23223,RICHMOND CITY,8042251700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4442,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,727 NORTH MAIN STREET,36.70145,-77.53718,EMPORIA,VA,23847,Emporia City,4343484400,Acute Care Hospitals,Proprietary,Yes
4443,490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",125 BUENA VISTA CIRCLE,36.73368,-78.13279,SOUTH HILL,VA,23970,MECKLENBURG,4344473151,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4444,490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,38.88438,-77.37978,FAIRFAX,VA,22033,FAIRFAX,7033913600,Acute Care Hospitals,Voluntary non-profit - Other,Yes
4445,490105,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,36.83395,-81.51041,MARION,VA,24354,SMYTH,2767831217,Acute Care Hospitals,Government - State,No
4446,490106,WESTERN STATE HOSPITAL,1301 RICHMOND AVENUE,38.13074,-79.03886,STAUNTON,VA,24402,STAUNTON CITY,7033328000,Acute Care Hospitals,Government - State,Yes
4447,490107,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,38.96292,-77.36422,RESTON,VA,20190,FAIRFAX,7036899000,Acute Care Hospitals,Proprietary,No
4448,490109,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,37.28596,-76.73418,WILLIAMSBURG,VA,23188,JAMES CITY,7572535161,Acute Care Hospitals,Government - State,No
4449,49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,37.49776,-77.46878,RICHMOND                      ,VA,23249,RICHMOND CITY,8046755000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
4450,490110,LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,37.18631,-80.40817,BLACKSBURG,VA,24060,MONTGOMERY,5409511111,Acute Care Hospitals,Proprietary,Yes
4451,490111,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,36.9543,-81.09744,WYTHEVILLE,VA,24382,WYTHE,2762280200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
4452,490112,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,37.51023,-77.59431,RICHMOND,VA,23235,CHESTERFIELD,8043302001,Acute Care Hospitals,Proprietary,Yes
